ad_creation_time,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,currency,funding_entity,page_id,page_name,spend_lower,spend_upper,adlib_id,impressions_lower,impressions_upper,potential_reach_lower,potential_reach_upper,ad_snapshot_url
2021-04-27,"我是反萊豬公投領銜人，感謝大家支持！

828記得要出來投票，投票才有效。

https://www.storm.mg/article/3635587",NA,根據台灣民意基金會27日公布的最新民調顯示，若萊豬、藻礁、公投綁大選及重啟核四等4大公投明日投票，則前3者將會通過、核四會以些微差距不同意重啟。對此，台灣民意基金會董事長游盈隆認為，若4項公投結果為3比1，勢.....,台灣民意基金會民調》民進黨3公投穩輸　游盈隆預測：終結蔡蘇體制-風傳媒,2021-04-28,2021-04-30,TWD,為洲 林,300320033502806,立法委員林為洲,200,299,2334085183390230,1000,1999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=2334085183390230&access_token={access_token}
2021-04-27,"#反萊豬拚公投
#828公投監察員新竹市招募還差500位

今年的8月28日將是全民公投的大日子，但新竹市需要692位公投監察員，目前還差500多位，只要為18歲到72歲之間的民眾且身體健康者即可向新竹市選委會報名。擔任監察員。(監察員當日有約2000元之津貼)。

#國民黨新竹市長初選候選人
#林耕仁關心您
公投當日，將進行全國性公投案有4案分別為核四重啟、反萊豬進口、公投綁大選與珍愛藻礁公投案，新竹市還獨有新竹市喝好水地方性公投案。總共5案，也請市民好朋友務必出來投票。

👇🏻歡迎追蹤👇🏻
林耕仁IG：
https://www.instagram.com/linkenjeng.tw
林耕仁YT：
https://www.youtube.com/channel/UCBFJqPGh-b0UW9FC3l8mQsQ",NA,NA,NA,2021-04-27,2021-05-01,TWD,耕仁 林,191290960914397,林耕仁,500,599,938831683624754,4000,4999,500001,1000000,https://www.facebook.com/ads/archive/render_ad/?id=938831683624754&access_token={access_token}
2021-04-26,"#提籃假燒金的蔡英文

總統府大動作的召見環團，而環團代表也將各項訴求跟蔡英文總統報告，藻礁公投領銜人潘忠政指出，藻礁的保護方向，都與總統的美意背道而馳，他感覺非常沉重。總統府發言人張惇涵在記者會回應，「若心胸開放，心情就不會沉重」。

#國民黨新竹市長初選候選人
#林耕仁關心您
守護藻礁議題已納入公投，但是蔡政府卻不願意停工，繼續破壞生態環境，這樣的處理難道不會讓人覺得心情非常沉重，發言人是高傲還是漠視，蔡總統難道認為召見就是恩惠，可以摸頭結案嗎?這樣只會凸顯蔡英文是提籃假燒金而已。
人民的意志為何，8月28號就會有結果，大家都一定要出來投票，讓人民自己做主！

👇🏻歡迎追蹤👇🏻
林耕仁IG：
https://www.instagram.com/linkenjeng.tw
林耕仁YT：
https://www.youtube.com/channel/UCBFJqPGh-b0UW9FC3l8mQsQ",NA,NA,NA,2021-04-26,2021-05-01,TWD,耕仁 林,191290960914397,林耕仁,600,699,309964473898361,9000,9999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=309964473898361&access_token={access_token}
2021-04-25,"標示不清 疑慮難撇清

我愛吃我家鄉的萬巒豬腳，我相信屏東萬巒街上的萬巒豬腳商家，就如同蔣經國總統當年大啖豬腳一般的信任。我也接受科學證據，萊劑在安全範圍內可以被食用。

但是，當年小蔣總統並未開放含萊克多巴胺的豬進口。

當萊克多巴胺本身的毒性已經被證明，而民進黨政府又必須在選邊的前提，進口含萊克多巴胺的美豬，執政黨只要求將豬肉及可食用部位的原產地標註，並不願標註是否含萊克多巴胺，因此擔心吃外國豬肉會吃到萊克多巴胺的疑慮，永遠存在。

今年初的民調，還有將近六成的民眾擔心吃到萊豬，請問執政黨做了什麼讓民眾安心的事嗎？

當民意代表質疑萬巒街上是否有萊豬，民進黨懂得要求他去萬巒看看，為何民進黨政府不願意和國民黨執政期間一樣，應堅持到美國豬肉工廠查廠做源頭管理，並標示是否含萊劑才准萊豬進口？

現在執政黨就這種態度，可見就算萊豬公投過了也難以撼動這個傲慢的執政黨。

https://www.books.com.tw/products/N011115105",NA,NA,NA,2021-04-25,2021-04-30,TWD,雅屏張,216248001750499,屏心而論,500,599,297220778790844,8000,8999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=297220778790844&access_token={access_token}
2021-04-24,"＃為民主一生叛逆的眷村子弟
  　    　        
🙋‍♂️ 新店區主任 ＃王昌明 出身眷村，政治立場卻和許多同儕相異，因為希望台灣的民主制度更加成熟，他在 1996 年總統大選時加入了民主進步黨，二十多年來，持續為民進黨在新店區耕耘基層未曾停歇。
  　    　        
  　    　        
---------------------------------------------------
  　    　        
✅Q1：為什麼會加入民主進步黨？
A：
我出身眷村，現在也還住在眷村，我爸爸是老士官長，國民黨以前就把老兵洗腦到很忠誠，我們是第二代，也比較少人會支持民進黨，但因為我比較早出社會，就接觸到了一般群眾，覺得民進黨是從基層產生的政黨。
現在入黨已經二十多年，當初就是一些朋友邀我去參加彭明敏的造勢活動，覺得非常感動，之後就加入了民進黨。
✊當初就是希望台灣能夠更民主、更本土，以前國民黨專制，強硬禁止母語，我媽媽是台灣人，我也是在 18 歲之後才慢慢聽得懂台語，現在台語說得比國語還好！
  　    　        
  　    　        
✅Q2：請談談新店的政治結構？
A：
新店區共 69 個里，只有 5、6 個里長相對偏綠，但因為長期藍大於綠，因此就算是親綠的候選人，也不敢掛黨籍參選，以前有兩個掛了民進黨籍參選里長，結果都落選了😭😭
我們新店就是公務員多、眷村多，觀念上覺得國民黨是「衣食父母」，就好像朝鮮人看到金正恩那麼感動，我在家門口貼蔡英文的春聯都還要擔心會不會被砸哩！
  　      　    　        
  　    　        
✅Q3：近年新店區地方發展狀況如何？
A：
新店這幾年建設遲緩，國民黨長期執政，派系影響了地方發展，像是先前的縣長周錫瑋推動瑠公圳的改善工程，原本預計要做到景美溪，結果升格直轄市後，周錫瑋被強硬拉下，換了另一派的朱立倫接任，朱立倫就不願延續周的政績，第二期工程停擺。😨😨😨
另外，新店區原本有許多工業區，現在工業區裡剩沒幾家廠商，因為馬英九執政時期，開放赴中投資，很多廠商都移走了。
  　    　        　        
  　    　        
✅Q4：參與政治事務有沒有遭遇過什麼困難或印象深刻的事情？
A：
😎 之前新店區有三個里長聯誼會，後來要整合成一個，在成立新的聯誼會時，有舉辦一場餐會，結果因為里長們普遍偏藍，只願意邀請國民黨的地方黨部幹部出席，後來幾位對民進黨比較友善的里長表示異議，最後我才獲得邀請，結果因為我要出席，國民黨的幹部反而就不來了。
近年媒體輿論力量變大，常常一個新聞事件就能大幅影響各黨的支持度，因為政黨忠誠度不如以往，所以組織工作變得更困難，以前動員老一輩還可以吃飽閒閒再請他們來，現在年輕人每天都為了生計在打拼，要動員變得比較困難。
  　    　        
  　    　        
✅Q5：民進黨從創黨至今經歷數次重大挫敗，是否有考慮退出民進黨？
A：
我就是死忠的民進黨，怎麼會想退黨。因為世事看多了，民進黨有時有些策略錯了，甚至有幾個人做錯了事，但並不是整個黨都是壞人，大家都還是懷抱理念繼續努力。
⭕現在完全執政，就要更努力回報基層人民的支持！
  　    　        
  　    　        
✅Q6：如何看待 2018 公投綁九合一選舉？
A：
那次實在是領太多票了，一次要投十張，每張文字還那麼多，語意也不明確，你叫老人家投，十張能投對幾張？
⚠️選舉應該越簡單越好，選票和用字不要太複雜，公投跟大選應該分開，選民接收的資訊才不會太大！
  　    　        
  　    　        
✅Q7：對於有志投入政治工作的晚輩，你會給予什麼建議？
A：
👊與其投入其他參選爆炸的選區，不如考慮過來新店區好好經營，我們相當歡迎不怕死的青年前來開疆闢壤，一起翻轉這塊鐵板。",NA,NA,NA,2021-04-24,2021-04-26,TWD,倢妤林,432321040122288,民主進步黨新北市黨部,100,199,144449874297063,1000,1999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=144449874297063&access_token={access_token}
2021-04-23,"不願面對的真相：台灣氣候變遷國際績效表現吊車尾！

台灣今年嚴重乾旱，部分縣市已經採取「供5停2」的民生限水政策，民眾苦不堪言。面對水資源短缺，我們應該從需求面的管理做努力。但就長期而言，全球氣候變遷問題不解決，未來缺水、限水恐怕變成台灣必須面對的新常態。

但不幸的事實是台灣這幾年在國際評比「改善氣候變遷方面」表現還特別差。

大量使用化石燃料，不僅造成空氣污染傷害民眾健康，更會大量增加碳排放造成全球暖化。先進國家為了減少碳排放，紛紛減少火力發電。但是台灣這幾年卻是火力發電比例持續增加，2020年占總發電已高達82.23%。在火力全開之下，台灣在國際氣候變遷績效表現的評比上吊車尾排名倒數第五名，「溫室氣體排放」表現：非常差！「再生能源發展」表現：非常差！「能源使用」表現：非常差！ 

當美國總統拜登宣布重返巴黎協定展現降低碳排放的決心，法國總統馬克宏提出公投讓打擊氣候變遷納入憲法中，全球七個國家已經以修憲方式將氣候變遷入憲的同時，台灣必須展現決心將「氣候變遷」入憲，並且訂定明確的降低碳排放目標的時程表。

在能源管理上，必須要有強制性的積極作為。告別低電價政策，智慧電網列為施政重點。降低火力發電比例，早日還給民眾健康的肺，也讓台灣作為世界公民的一員為全球氣候變遷做出貢獻。",NA,NA,NA,2021-04-23,2021-04-26,TWD,俊霆 江,10150145806225128,朱立倫,2000,2499,2543338605973539,25000,29999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=2543338605973539&access_token={access_token}
2021-04-23,"828，公投過關、萊豬滾蛋，有效！

#有人在胡亂說

萊豬公投投票通過後也無用！這個就是有心人在刻意帶風向，讓大家降低投票的意願，讓我們來回顧一下2018年那些公投的通過情況：

反對火力發電的案子，它的主文是「你是否同意以平均每年至少降1%之方式逐年降低火力發電廠電量」，根據能源轉型白皮書，我國目前規劃2025年的火力發電為80%（燃煤30%，燃氣50%），而台灣2017年火力發電為86%，6年內火力發電比例下降6%的政策方向，這是有達到每年至少降低1%的目標。

或是第9案旨在維持「不要開放」福島與周遭4縣市等農產品與核食進口，所以政府直到現今都還沒有開放日本核食進口台灣；當初同性婚姻不能入民法要專法，也是以專法進行處理。

#828投票日一定要出來投

只要公投過關，公告三日後，萊豬就會禁止進口！因此，828我們更要出來踴躍的投票，讓結果轉換成聲音來用力地告訴政府：我不滿政府現在的做法！執政黨就不敢再硬幹或是違背民眾的意願。

#努力去喚起大家828去投票

我們要展出咱ㄟ想法，去跟你親戚朋友、走入市場鬧區、到街頭馬路，大聲勇敢地說：拚公投過關、讓萊豬滾蛋！",NA,NA,NA,2021-04-23,2021-04-25,TWD,為洲 林,300320033502806,立法委員林為洲,200,299,457810061960885,2000,2999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=457810061960885&access_token={access_token}
2021-04-23,"【#世界地球日】#藻礁保不保 #公投四案 #超好懂

8/28 即將來臨的公投，總計４案包括（您是否同意）核四啟封商轉、萊豬進口、公投綁大選，以及第４案──

您是否同意 #中油第三天然氣接收站，遷離 #桃園大潭藻礁海岸及海域？
 
這不是傳統的 #開發與保育之爭，而是 #環境與環境的價值取捨。不管怎麼投都有需要承擔的選擇。

重點是，透過充分的資訊揭露與理性討論，我們可以不再被標籤和攻擊所撕裂，成為更有意識的選民與公民！
　
.
【#初級版快問快答】#詳解聽節目 #或見文播

0️⃣：想了解藻礁案，需要先知道什麼概念嗎？
⭕：只要知道 #臺灣電力來源的圖像 就行了！

1️⃣：828 如果我選了藻礁，臺灣就會缺電嗎？
⭕：不會喔！並不會因此陷入黑暗

2️⃣：828 如果我選了藻礁，空汙就會更嚴重嗎？
⭕：不會變嚴重，只是改善的進程會變慢

3️⃣：828 如果我選擇蓋三接，藻礁就會滅絕嗎？
⭕：不會喔！

4️⃣：既然如此，選哪個還有差嗎？
⭕：有！關鍵在於 #時間

5️⃣：如果我選了藻礁，少的電可以用核電補上嗎？
⭕：選藻礁不等於選核電喔！

6️⃣：除了公投，我們還能做什麼？
⭕：當個有意識的選民 & 從現在開始節電
　
.
【眾聲相 EP8 #本集劃重點】

🗾 就算選藻礁也不必擔心ㄧ片黑暗
🗾 就算選三接也未必會讓空汙增加
🗾 那那那，差別在哪裡？
🗾 公投未必是好方法，除非？
🗾 選藻礁不等於選核四！
🗾 時間軸的悲劇，不可不知的 3 個數字
🗾 既難兩全，根本之道就是節電
🗾 這ㄧ次，我們如何選得不一樣？
　
.
【#善盡天良 #Podcast 訂起來】
　
（喜歡我們的節目嗎？歡迎認養一小時錄音室喔！）https://tinyurl.com/yjrj4eh8
　
🎧 Apple Podcasts | https://apple.co/2Ha8zYD

🎧 Google 播客 | https://pse.is/3892k6

🎧 Spotify | https://pse.is/38pztg

🎧 KKBOX | https://pse.is/38yeey

🎧 SoundOn | https://pse.is/38d68w　
　
.
🌊 延伸節目文播（文字摘要整理）：
https://rightplus.org/2021/04/20/earthday/
 
🌊 藻礁保育４小時重要對焦會議（進階版影音）
https://bit.ly/32aJRhS
 
🌊 藻礁保育４小時對焦會議簡報們（重要資料寶庫）
https://pse.is/3esdb7
 
🌊【後臺人生 EP6】吃電怪獸與換燈血淚！能源貧戶在臺灣
https://pse.is/38kk5f
　
.
➢ 贊助善盡天良：https://tinyurl.com/yjrj4eh8
➢ 贊助優質報導：http://user32473.psee.io/P8KJT
➢ 訂閱電子報：https://pse.is/TJGR3
　
地球公民基金會 #台灣環境規劃協會 #桃園大潭 #G1G2 #２０２５ #２０５０ #能源轉型 #永續發展 #７６００",NA,NA,NA,2021-04-23,2021-04-29,TWD,Right Plus 多多益善,398746854048810,Right Plus 多多益善,900,999,477583613480354,10000,14999,10001,50000,https://www.facebook.com/ads/archive/render_ad/?id=477583613480354&access_token={access_token}
2021-04-23,"全球有超過120國家提出淨零排放目標，台灣無法置身事外。 
#那就置身室內吧
蔡英文總統表態政府要開始評估及規劃台灣在2050年達到淨零排放目標的可能路徑，除了穩定推動中的能源轉型，也要提出各部門系統性的減碳策略。 

#這裡水很深喔
我們肯定但也呼籲政府梳理過去這二十年來減碳失敗的原因：

🏊‍♀️  在前瞻的減碳目標下，依據總量管制原則，明確提出從現在開始到2025年、2030年、2040年、2050年每個階段與每個部門的排放上限、行動路徑與配套，完善氣候治理架構及減量調適機制。 

🏊  環保署盡速針對民間團體與立委共同起草的《氣候變遷行動法》草案，提出對案，並以2050年達到淨零排放為目標，提交立法院討論。 

🏊‍♀️  面對全球供應鏈重組、台商回流，台灣必須追求碳排放與經濟成長脫鉤的產業模式，建立節能目標、碳排標準，賦予既有企業減碳的義務。

🏊  台灣在邁向淨零碳排的過程中，再生能源勢必持續增加。化解轉型爭議的基礎工程是：同時正視「氣候緊急」及「土地稀缺」這兩項嚴峻的考驗，加速建立長期生態基礎調查的完整資料；對於非法定保護區具有生態功能的土地，如何明智利用要建立社會共識；環境影響評估等機制應建立公信力。

#能源轉型的生態衝擊可以怎麼面對

面對從2016年啟動增加再生能源、減少燃煤增加天然氣的能源轉型，所面臨的挑戰，例如：地面型光電對生態保育、農漁業的衝擊；天然氣電廠的興建對環境衝擊；天然氣接收站第三接收站對桃園藻礁生態的影響。 

地球公民做為一個長期關心能源轉型、環境保育的團體，我們必須重申這些挑戰不是非黑即白，堅持站在兩個端點的其中一方落入零和並不能解決問題，必需透過協商和建立制度緩解矛盾，才能讓能源轉型有路可走，也為生態環境把關。 

🌟  面對地面型光電的衝突，地球公民推動了爭取了近五千名民眾的連署，和友團召開記者會和協商會，促進了政府提高了屋頂型光電的目標，從6GW到8GW，緩解地面光電壓力。

🌟  我們和政府反覆磋商，建立起漁電共生「環境與社會檢核」機制，避免了失序的光電發展。 

🌟  在「興達電廠燃氣機組更新改建」計畫中，因為涉及到永安鹽田溼地的利用，同樣面臨著生態保育和天然氣減煤的衝突，最後，我們和鳥會等團體協力，與經濟部進行協商，成功爭取了燃煤2部機組提前除役，2部機組轉為備用，擴大保留了鹽田溼地的面積，成立生態保育小組。 

#那藻礁咧
我們嘗試在兩端找到前進的答案，這就是地球公民採取的立場和行動。

面對三接爭議，地球公民做為非公投提案團體，四月十四日，我們聯合了13個環保團體共同主辦「三接與藻礁保育、能源轉型關係〈對焦會議〉」，邀請經濟部、學者專家，分別陳述相關論述與關鍵資訊，正是釐清爭點、讓資訊對齊的起點。目的就是希望讓公民在具有充分資訊和討論下，做出理性的選擇。（請至留言一了解更多）

祈願台灣找到減煤期程影響最小化，藻礁保育最大化的可行方案。讓我們朝2050淨零碳排持續前進。",NA,NA,NA,2021-04-23,2021-04-25,TWD,地球公民基金會,148513668543221,地球公民基金會,1000,1499,237177791490378,10000,14999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=237177791490378&access_token={access_token}
2021-04-23,"歐美國家陸續明訂出碳中和的時間表，我國不但缺少邁向碳中和的可行路徑，連最基本的非煤時間表都拿不出來。

特別是在三接藻礁公投爭議下，蔡政府更難提早推動燃煤電廠除役。

台積電承諾在2030年前產線使用的能源要有25%來自綠能，2050年要把用電消耗的間接溫室氣體排放降至零。當民間都意識到減碳的重要性時。

蔡政府呢？

#會員 #限時閱讀",vip.udn.com,蔡英文總統的能源轉型方案是「展綠、增氣、減煤與非核」，目前看來除了非核這部分可以達標，前三者都很有問題，最糟的結果就是我國花費鉅資推動能源轉型，最終在減碳結果一事上沒能符合國際期待。,連非煤時間表都拿不出來 蔡政府推動減碳牛步到令人憂 | 聯合報,2021-04-24,2021-04-26,TWD,聯合報,219315794887869,聯合報,400,499,282659870009939,5000,5999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=282659870009939&access_token={access_token}
2021-04-22,"#藻礁公投停看聽 #沒有人是局外人

「做生態保育，過去習慣把人視作破壞的因素，但人類與其他生物一起生活在地球上，要做生態保育不可能一味排除人為因素。現在做生態保育，應該要把人的角色放進來，思考怎麼做到共存、永續。」

跟中興大學 #林幸助 老師約訪，是為了更瞭解藻礁議題的生態面向。幸助老師溫和、謹慎地為我們團隊解說，當初他如何極力爭取生態熱點的觀新藻礁劃設保護區。

脆弱的核心藻礁區，規劃成無人區，避免再有熱心卻不理解生態的民眾，帶人去觀新藻礁踩踏，破壞珍貴的、藻礁純度極純的觀新藻礁核心區。

在生態保育中，沒有人是局外人。

#聽聽專家怎麼藻礁保育

是的，林幸助老師說，真正珍貴的純藻礁，是極容易被破壞的。只要人站上去，由藻礁緩慢，一年0.1公分慢慢堆疊的脆弱藻礁就會塌陷，因此，他才極力促成觀新藻礁核心區的劃設。為了保存桃園濱海最純的藻礁。

相較於觀新藻礁，因為大潭並非純藻礁，而是珊瑚與藻礁混生，質地較為堅硬，台灣北海岸有不少類似的混生礁體。

#保育海洋一生懸命

林幸助老師對藻礁的熟悉並非偶然，從中山大學海洋資源學系畢業，到美國攻取博士，作過美國國家海洋與大氣署研究船科學家，再到現在主持實驗室，將近四十年光蔭，幸助老師大半人生都奉獻給了海洋。

這次引發關注的桃園藻礁，他早在十年前就開始主持一系列研究。老師不只清楚觀新、大潭、白玉藻礁的情形，還為了在桃園海岸建構生態環境監測、評估與分析標準而長年奔走。

今年，幸助老師更與邵廣昭老師一起，為海洋保育的監測訂定規範，盼能建立長期且永續的海洋生態環境。

「其實台灣對於珊瑚棲地調查非常少。」幸助老師說，台灣以往的珊瑚調查都只著重在墾丁、離島，甚至不知道何謂「藻礁」。1998年戴昌鳳老師受中油委託首度調查桃園海岸時，才知道桃園現在是藻礁生態，那時受矚目的「桃園藻礁」，其實就是現在的觀新藻礁保護區。

而外界矚目的大潭藻礁，其實是 2015 年以後才生態漸豐。當年因為凸堤效應改變了海岸淤沙，加上有雙颱侵襲北台灣，大潭地區漂沙被沖走露出底下礁體，殼狀珊瑚藻得以附生上去，建立新的棲地。

#大潭藻礁就是藻礁生態能夠復育的最佳案例

大潭藻礁短短6年，從沙灘到藻礁復甦，歸功於當初幸助老師與許多人，共同協助觀新藻礁成立保護區的遠見。

「我們認為南邊的觀新藻礁是桃園的『種源庫』，因此成立了保護區。」幸助老師解釋，不管是殼狀珊瑚藻，或是柴山多杯孔珊瑚，他們的幼生個體都是隨著海水移動。如果大潭藻礁可以短時間內出現生機，那南邊的觀新藻礁保存的種源才是真正關鍵。

「我當然贊同保育藻礁。」老師認真地說，「但保育與復育，不是畫一塊地隔絕人類就可以了，反而人類應該要去想，我需要用到土地，但我可以怎麼兼顧環境生態。」

保育最重要的觀新藻礁是大前提，接著我們該思考，如何進一步照顧整個桃園、甚至整個台灣的海岸。最重要的是持續監測、做基礎研究，還有積極減少污水排放與漂沙問題。老師說，生態與開發不是零和關係，人類會破壞環境，可是人類也可以是環境永續的力量。

然而，監測系統與研究計畫都所費不貲，錢從哪裡來？幸助老師提出一個專家觀點：如果讓中油有條件開發，除了規定工程要盡量避開藻礁，中油還必須每年撥款給藻礁保育計畫。持續研究、監測，反而比單純劃禁地不准人類靠近，更能保育與復育藻礁。

#藻礁保育與經濟發展共存共榮

中油的三接計畫，本來目的就是減少空氣污染，減少空污可以降低氣候變遷對台灣生態的衝擊；如果中油還為藻礁的保育、復育永久提供經費，那三接將成為環境永續的典範。幸助老師是把中油這個「人的角色」放進生態裡思考，不用對抗的觀點看待，才得出人與自然的共處之道。

我們可能改變了環境，但就像大潭電廠可能影響了鄰近漁場，大潭電廠同樣也造成大潭藻礁出現生機。在地小人稠的台灣，我們很難避免開發大自然，可是人類帶來的改變有好、有壞，每一次利用自然資源時，我們都該盡力找尋對生態衝擊最小的方案，在改變之中，摸索出與大自然的永續相處之道。

誰說藻礁保育，不能與經濟發展共存共榮？",NA,NA,NA,2021-04-23,2021-04-28,TWD,適卓 黃,237483602952352,黃適卓,6000,6999,277237634104091,50000,59999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=277237634104091&access_token={access_token}
2021-04-22,敬邀您2021/8/28 出門為核四商轉公投～投下同意票～不讓數千億核四興建的納稅錢化為烏有，並且穩定供電減少碳排。,facebook.com,敬邀您2021/8/28 出門為核四商轉公投～投下同意票～不讓數千億核四興建的納稅錢化為烏有，並且穩定供電減少碳排。,核四商轉公投,2021-04-23,2021-04-25,USD,NA,1918986055098855,核四商轉公投,0,99,1615914705270070,1000,1999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=1615914705270070&access_token={access_token}
2021-04-22,"4月22日 世界地球日 ～修復我們的地球

我們常說地球只有一個，人類的科技發展越來越快，卻也讓地球受傷越來越多。過去這一年，不僅新冠疫情全球大流行，世界各地的環境也受到不少破壞，各種天然災害也間接導致氣候產生極端現象，例如從2019年持續延燒到2020年的澳洲大火、美國加州大火、亞馬遜大火、北極西伯利亞大火、印尼大火等等，不僅危害人類、動物生命，也燒毀大面積的森林，造成了嚴重的氣候危機以及惡劣的空污傷害。

此外，東南亞暴雨、日本九州致災性強降雨、非洲蝗蟲蔓延至印度及中國、北極異常升溫，甚至台灣沿海都出現了大面積的珊瑚白化，這些環境的災難，都與異常的氣候變遷與全球暖化有很大的關連。

今年8月28日有一項搶救台灣海洋生態的藻礁公投，「您是否同意中油第三天然氣接收站遷離桃園大潭藻礁海岸及海域？」全國性公民投票案，國璋在這裡要拜託大家一定要站出來投下「同意票」，讓蔡政府緊急踩煞車，不要扼殺了台灣天然的海洋生態。

今年地球日(Earth Day)的主題就是「修復我們的地球 Restore Our Earth」，這也符合我們提出「友善環境、永續城市」的訴求，但要如何進行「地球的修復工作」，聽起來都覺得很難，很多朋友都會懷疑說「這是要拯救世界吧」，因為我們都不是美國隊長、神力女超人、蜘蛛峽或是蝙蝠峽啊，但可以從生活中養成減排、減塑、節能的習慣，用簡易、便利的方法來做個「地球修理員」就可以了。

愛地球不只有在4月22日，在每一天的生活中實踐，就是一個盡責的地球公民唷！

＃世界地球日 ＃氣候危機
＃修復我們的地球 ＃節能減排減塑
#自備環保餐具 #口罩不隨意棄置
＃友善環境永續城市 ＃珍愛藻礁
＃您的一小步新竹更進步 
＃減塑行動 #守護海洋
＃未來市新竹市李國璋
＃國民黨新竹市長初選候選人李國璋",NA,NA,NA,2021-04-22,2021-04-26,TWD,國璋 李,720492554670764,李國璋 國民黨新竹市長初選候選人,500,599,967152664112680,4000,4999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=967152664112680&access_token={access_token}
